"Código","Municipio","Total de viviendas particulares","Material Predominante del Piso","Cantidad de Viviendas","Porcentaje de Viviendas Particulares"
904,"San Carlos Sija",9989,"Ladrillo de cemento",920,9.21
904,"San Carlos Sija",9989,"Ladrillo de barro",21,0.21
904,"San Carlos Sija",9989,"Torta de cemento",2928,29.31
904,"San Carlos Sija",9989,"Parqué o vinil",16,0.16
904,"San Carlos Sija",9989,"Madera",12,0.12
904,"San Carlos Sija",9989,"Tierra",760,7.61
904,"San Carlos Sija",9989,"Otro",39,0.39
905,"Sibilia",2708,"Ladrillo cerámico",1128,41.65
905,"Sibilia",2708,"Ladrillo de cemento",204,7.53
905,"Sibilia",2708,"Ladrillo de barro",27,1
905,"Sibilia",2708,"Torta de cemento",474,17.5
905,"Sibilia",2708,"Parqué o vinil",2,0.07
905,"Sibilia",2708,"Madera",1,0.04
905,"Sibilia",2708,"Tierra",46,1.7
905,"Sibilia",2708,"Otro",1,0.04
906,"Cabricán",5989,"Ladrillo cerámico",1191,19.89
906,"Cabricán",5989,"Ladrillo de cemento",377,6.29
906,"Cabricán",5989,"Ladrillo de barro",19,0.32
906,"Cabricán",5989,"Torta de cemento",1098,18.33
906,"Cabricán",5989,"Parqué o vinil",14,0.23
906,"Cabricán",5989,"Madera",11,0.18
906,"Cabricán",5989,"Tierra",1598,26.68
906,"Cabricán",5989,"Otro",70,1.17
907,"Cajolá",4126,"Ladrillo cerámico",946,22.93
907,"Cajolá",4126,"Ladrillo de cemento",771,18.69
907,"Cajolá",4126,"Ladrillo de barro",42,1.02
907,"Cajolá",4126,"Torta de cemento",623,15.1
907,"Cajolá",4126,"Parqué o vinil",1,0.02
907,"Cajolá",4126,"Madera",11,0.27
907,"Cajolá",4126,"Tierra",498,12.07
907,"Cajolá",4126,"Otro",4,0.1
908,"San Miguel Siguilá",2059,"Ladrillo cerámico",357,17.34
908,"San Miguel Siguilá",2059,"Ladrillo de cemento",410,19.91
908,"San Miguel Siguilá",2059,"Ladrillo de barro",5,0.24
908,"San Miguel Siguilá",2059,"Torta de cemento",558,27.1
908,"San Miguel Siguilá",2059,"Parqué o vinil",1,0.05
908,"San Miguel Siguilá",2059,"Madera",3,0.15
908,"San Miguel Siguilá",2059,"Tierra",111,5.39
908,"San Miguel Siguilá",2059,"Otro",0,0
909,"San Juan Ostuncalco",14391,"Ladrillo cerámico",2781,19.32
909,"San Juan Ostuncalco",14391,"Ladrillo de cemento",1534,10.66
909,"San Juan Ostuncalco",14391,"Ladrillo de barro",151,1.05
909,"San Juan Ostuncalco",14391,"Torta de cemento",4516,31.38
909,"San Juan Ostuncalco",14391,"Parqué o vinil",24,0.17
909,"San Juan Ostuncalco",14391,"Madera",25,0.17
909,"San Juan Ostuncalco",14391,"Tierra",801,5.57
909,"San Juan Ostuncalco",14391,"Otro",12,0.08
910,"San Mateo",2004,"Ladrillo cerámico",819,40.87
910,"San Mateo",2004,"Ladrillo de cemento",367,18.31
910,"San Mateo",2004,"Ladrillo de barro",12,0.6
910,"San Mateo",2004,"Torta de cemento",469,23.4
910,"San Mateo",2004,"Parqué o vinil",1,0.05
910,"San Mateo",2004,"Madera",0,0
910,"San Mateo",2004,"Tierra",31,1.55
910,"San Mateo",2004,"Otro",5,0.25
911,"Concepción Chiquirichapa",4689,"Ladrillo cerámico",2026,43.21
911,"Concepción Chiquirichapa",4689,"Ladrillo de cemento",853,18.19
911,"Concepción Chiquirichapa",4689,"Ladrillo de barro",58,1.24
911,"Concepción Chiquirichapa",4689,"Torta de cemento",481,10.26
911,"Concepción Chiquirichapa",4689,"Parqué o vinil",5,0.11
911,"Concepción Chiquirichapa",4689,"Madera",1,0.02
911,"Concepción Chiquirichapa",4689,"Tierra",50,1.07
911,"Concepción Chiquirichapa",4689,"Otro",2,0.04
912,"San Martín Sacatepéquez",7195,"Ladrillo cerámico",1776,24.68
912,"San Martín Sacatepéquez",7195,"Ladrillo de cemento",316,4.39
912,"San Martín Sacatepéquez",7195,"Ladrillo de barro",34,0.47
912,"San Martín Sacatepéquez",7195,"Torta de cemento",3291,45.74
912,"San Martín Sacatepéquez",7195,"Parqué o vinil",9,0.13
912,"San Martín Sacatepéquez",7195,"Madera",22,0.31
912,"San Martín Sacatepéquez",7195,"Tierra",200,2.78
912,"San Martín Sacatepéquez",7195,"Otro",2,0.03
913,"Almolonga",4075,"Ladrillo cerámico",1163,28.54
913,"Almolonga",4075,"Ladrillo de cemento",707,17.35
913,"Almolonga",4075,"Ladrillo de barro",7,0.17
913,"Almolonga",4075,"Torta de cemento",1288,31.61
913,"Almolonga",4075,"Parqué o vinil",10,0.25
913,"Almolonga",4075,"Madera",5,0.12
913,"Almolonga",4075,"Tierra",74,1.82
913,"Almolonga",4075,"Otro",0,0
914,"Cantel",8809,"Ladrillo cerámico",1902,21.59
914,"Cantel",8809,"Ladrillo de cemento",774,8.79
914,"Cantel",8809,"Ladrillo de barro",42,0.48
914,"Cantel",8809,"Torta de cemento",4666,52.97
914,"Cantel",8809,"Parqué o vinil",11,0.12
914,"Cantel",8809,"Madera",19,0.22
914,"Cantel",8809,"Tierra",633,7.19
914,"Cantel",8809,"Otro",19,0.22
915,"Huitán",3416,"Ladrillo cerámico",456,13.35
915,"Huitán",3416,"Ladrillo de cemento",319,9.34
915,"Huitán",3416,"Ladrillo de barro",8,0.23
915,"Huitán",3416,"Torta de cemento",751,21.98
915,"Huitán",3416,"Parqué o vinil",2,0.06
915,"Huitán",3416,"Madera",31,0.91
915,"Huitán",3416,"Tierra",911,26.67
915,"Huitán",3416,"Otro",1,0.03
916,"Zunil",4052,"Ladrillo cerámico",1200,29.62
916,"Zunil",4052,"Ladrillo de cemento",114,2.81
916,"Zunil",4052,"Ladrillo de barro",54,1.33
916,"Zunil",4052,"Torta de cemento",1793,44.25
916,"Zunil",4052,"Parqué o vinil",6,0.15
916,"Zunil",4052,"Madera",1,0.02
916,"Zunil",4052,"Tierra",167,4.12
916,"Zunil",4052,"Otro",0,0
917,"Colomba Costa Cuca",12802,"Ladrillo cerámico",887,6.93
917,"Colomba Costa Cuca",12802,"Ladrillo de cemento",443,3.46
917,"Colomba Costa Cuca",12802,"Ladrillo de barro",13,0.1
917,"Colomba Costa Cuca",12802,"Torta de cemento",6546,51.13
917,"Colomba Costa Cuca",12802,"Parqué o vinil",20,0.16
917,"Colomba Costa Cuca",12802,"Madera",90,0.7
917,"Colomba Costa Cuca",12802,"Tierra",1872,14.62
917,"Colomba Costa Cuca",12802,"Otro",12,0.09
918,"San Francisco la Unión",2154,"Ladrillo cerámico",652,30.27
918,"San Francisco la Unión",2154,"Ladrillo de cemento",77,3.57
918,"San Francisco la Unión",2154,"Ladrillo de barro",9,0.42
918,"San Francisco la Unión",2154,"Torta de cemento",569,26.42
918,"San Francisco la Unión",2154,"Parqué o vinil",2,0.09
918,"San Francisco la Unión",2154,"Madera",3,0.14
918,"San Francisco la Unión",2154,"Tierra",253,11.75
918,"San Francisco la Unión",2154,"Otro",0,0
919,"El Palmar",6833,"Ladrillo cerámico",897,13.13
919,"El Palmar",6833,"Ladrillo de cemento",507,7.42
919,"El Palmar",6833,"Ladrillo de barro",16,0.23
919,"El Palmar",6833,"Torta de cemento",3415,49.98
919,"El Palmar",6833,"Parqué o vinil",13,0.19
919,"El Palmar",6833,"Madera",28,0.41
919,"El Palmar",6833,"Tierra",1011,14.8
919,"El Palmar",6833,"Otro",4,0.06
920,"Coatepeque",29201,"Ladrillo cerámico",5224,17.89
920,"Coatepeque",29201,"Ladrillo de cemento",1935,6.63
920,"Coatepeque",29201,"Ladrillo de barro",45,0.15
920,"Coatepeque",29201,"Torta de cemento",11129,38.11
920,"Coatepeque",29201,"Parqué o vinil",34,0.12
920,"Coatepeque",29201,"Madera",61,0.21
920,"Coatepeque",29201,"Tierra",4472,15.31
920,"Coatepeque",29201,"Otro",37,0.13
921,"Génova",9446,"Ladrillo cerámico",788,8.34
921,"Génova",9446,"Ladrillo de cemento",199,2.11
921,"Génova",9446,"Ladrillo de barro",6,0.06
921,"Génova",9446,"Torta de cemento",3398,35.97
921,"Génova",9446,"Parqué o vinil",6,0.06
921,"Génova",9446,"Madera",171,1.81
921,"Génova",9446,"Tierra",3263,34.54
921,"Génova",9446,"Otro",33,0.35
922,"Flores Costa Cuca",5273,"Ladrillo cerámico",582,11.04
922,"Flores Costa Cuca",5273,"Ladrillo de cemento",351,6.66
922,"Flores Costa Cuca",5273,"Ladrillo de barro",18,0.34
922,"Flores Costa Cuca",5273,"Torta de cemento",2184,41.42
922,"Flores Costa Cuca",5273,"Parqué o vinil",9,0.17
922,"Flores Costa Cuca",5273,"Madera",16,0.3
922,"Flores Costa Cuca",5273,"Tierra",1402,26.59
922,"Flores Costa Cuca",5273,"Otro",26,0.49
923,"La Esperanza",5858,"Ladrillo cerámico",2347,40.06
923,"La Esperanza",5858,"Ladrillo de cemento",1252,21.37
923,"La Esperanza",5858,"Ladrillo de barro",23,0.39
923,"La Esperanza",5858,"Torta de cemento",1215,20.74
923,"La Esperanza",5858,"Parqué o vinil",7,0.12
923,"La Esperanza",5858,"Madera",5,0.09
923,"La Esperanza",5858,"Tierra",88,1.5
923,"La Esperanza",5858,"Otro",3,0.05
924,"Palestina de los Altos",5166,"Ladrillo cerámico",765,14.81
924,"Palestina de los Altos",5166,"Ladrillo de cemento",471,9.12
924,"Palestina de los Altos",5166,"Ladrillo de barro",8,0.15
924,"Palestina de los Altos",5166,"Torta de cemento",1705,33
924,"Palestina de los Altos",5166,"Parqué o vinil",5,0.1
924,"Palestina de los Altos",5166,"Madera",7,0.14
924,"Palestina de los Altos",5166,"Tierra",367,7.1
924,"Palestina de los Altos",5166,"Otro",0,0
1001,"Mazatenango",22122,"Ladrillo cerámico",5571,25.18
1001,"Mazatenango",22122,"Ladrillo de cemento",2495,11.28
1001,"Mazatenango",22122,"Ladrillo de barro",36,0.16
1001,"Mazatenango",22122,"Torta de cemento",7175,32.43
1001,"Mazatenango",22122,"Parqué o vinil",28,0.13
1001,"Mazatenango",22122,"Madera",53,0.24
1001,"Mazatenango",22122,"Tierra",2627,11.88
1001,"Mazatenango",22122,"Otro",28,0.13
1002,"Cuyotenango",8808,"Ladrillo cerámico",1368,15.53
1002,"Cuyotenango",8808,"Ladrillo de cemento",581,6.6
1002,"Cuyotenango",8808,"Ladrillo de barro",12,0.14
1002,"Cuyotenango",8808,"Torta de cemento",4101,46.56
1002,"Cuyotenango",8808,"Parqué o vinil",5,0.06
1002,"Cuyotenango",8808,"Madera",24,0.27
1002,"Cuyotenango",8808,"Tierra",1426,16.19
1002,"Cuyotenango",8808,"Otro",8,0.09
1003,"San Francisco Zapotitlán",5905,"Ladrillo cerámico",1588,26.89
1003,"San Francisco Zapotitlán",5905,"Ladrillo de cemento",398,6.74
1003,"San Francisco Zapotitlán",5905,"Ladrillo de barro",13,0.22
1003,"San Francisco Zapotitlán",5905,"Torta de cemento",2495,42.25
1003,"San Francisco Zapotitlán",5905,"Parqué o vinil",6,0.1
1003,"San Francisco Zapotitlán",5905,"Madera",15,0.25
1003,"San Francisco Zapotitlán",5905,"Tierra",554,9.38
1003,"San Francisco Zapotitlán",5905,"Otro",24,0.41
1004,"San Bernardino",4004,"Ladrillo cerámico",745,18.61
1004,"San Bernardino",4004,"Ladrillo de cemento",299,7.47
1004,"San Bernardino",4004,"Ladrillo de barro",4,0.1
1004,"San Bernardino",4004,"Torta de cemento",1627,40.63
1004,"San Bernardino",4004,"Parqué o vinil",1,0.02
1004,"San Bernardino",4004,"Madera",19,0.47
1004,"San Bernardino",4004,"Tierra",730,18.23
1004,"San Bernardino",4004,"Otro",9,0.22
1005,"San José el Ídolo",2743,"Ladrillo cerámico",349,12.72
1005,"San José el Ídolo",2743,"Ladrillo de cemento",129,4.7
1005,"San José el Ídolo",2743,"Ladrillo de barro",10,0.36
1005,"San José el Ídolo",2743,"Torta de cemento",1338,48.78
1005,"San José el Ídolo",2743,"Parqué o vinil",7,0.26
1005,"San José el Ídolo",2743,"Madera",8,0.29
1005,"San José el Ídolo",2743,"Tierra",471,17.17
1005,"San José el Ídolo",2743,"Otro",0,0
1006,"Santo Domingo Suchitepéquez",10884,"Ladrillo cerámico",1008,9.26
1006,"Santo Domingo Suchitepéquez",10884,"Ladrillo de cemento",246,2.26
1006,"Santo Domingo Suchitepéquez",10884,"Ladrillo de barro",9,0.08
1006,"Santo Domingo Suchitepéquez",10884,"Torta de cemento",5034,46.25
1006,"Santo Domingo Suchitepéquez",10884,"Parqué o vinil",22,0.2
1006,"Santo Domingo Suchitepéquez",10884,"Madera",114,1.05
1006,"Santo Domingo Suchitepéquez",10884,"Tierra",2508,23.04
1006,"Santo Domingo Suchitepéquez",10884,"Otro",53,0.49
1007,"San Lorenzo",3757,"Ladrillo cerámico",460,12.24
1007,"San Lorenzo",3757,"Ladrillo de cemento",115,3.06
1007,"San Lorenzo",3757,"Ladrillo de barro",5,0.13
1007,"San Lorenzo",3757,"Torta de cemento",1497,39.85
1007,"San Lorenzo",3757,"Parqué o vinil",5,0.13
1007,"San Lorenzo",3757,"Madera",19,0.51
1007,"San Lorenzo",3757,"Tierra",933,24.83
1007,"San Lorenzo",3757,"Otro",1,0.03
1008,"Samayac",6440,"Ladrillo cerámico",1590,24.69
1008,"Samayac",6440,"Ladrillo de cemento",318,4.94
1008,"Samayac",6440,"Ladrillo de barro",10,0.16
1008,"Samayac",6440,"Torta de cemento",2787,43.28
1008,"Samayac",6440,"Parqué o vinil",7,0.11
1008,"Samayac",6440,"Madera",24,0.37
1008,"Samayac",6440,"Tierra",698,10.84
1008,"Samayac",6440,"Otro",5,0.08
1009,"San Pablo Jocopilas",5177,"Ladrillo cerámico",869,16.79
1009,"San Pablo Jocopilas",5177,"Ladrillo de cemento",369,7.13
1009,"San Pablo Jocopilas",5177,"Ladrillo de barro",34,0.66
1009,"San Pablo Jocopilas",5177,"Torta de cemento",2205,42.59
1009,"San Pablo Jocopilas",5177,"Parqué o vinil",5,0.1
1009,"San Pablo Jocopilas",5177,"Madera",23,0.44
1009,"San Pablo Jocopilas",5177,"Tierra",976,18.85
1009,"San Pablo Jocopilas",5177,"Otro",1,0.02
1010,"San Antonio Suchitepéquez",13627,"Ladrillo cerámico",2101,15.42
1010,"San Antonio Suchitepéquez",13627,"Ladrillo de cemento",655,4.81
1010,"San Antonio Suchitepéquez",13627,"Ladrillo de barro",32,0.23
1010,"San Antonio Suchitepéquez",13627,"Torta de cemento",6289,46.15
1010,"San Antonio Suchitepéquez",13627,"Parqué o vinil",11,0.08
1010,"San Antonio Suchitepéquez",13627,"Madera",57,0.42
1010,"San Antonio Suchitepéquez",13627,"Tierra",2698,19.8
1010,"San Antonio Suchitepéquez",13627,"Otro",18,0.13
1011,"San Miguel Panán",2310,"Ladrillo cerámico",316,13.68
1011,"San Miguel Panán",2310,"Ladrillo de cemento",63,2.73
1011,"San Miguel Panán",2310,"Ladrillo de barro",4,0.17
1011,"San Miguel Panán",2310,"Torta de cemento",1180,51.08
1011,"San Miguel Panán",2310,"Parqué o vinil",6,0.26
1011,"San Miguel Panán",2310,"Madera",4,0.17
1011,"San Miguel Panán",2310,"Tierra",475,20.56
1011,"San Miguel Panán",2310,"Otro",2,0.09
1012,"San Gabriel",1849,"Ladrillo cerámico",445,24.07
1012,"San Gabriel",1849,"Ladrillo de cemento",46,2.49
1012,"San Gabriel",1849,"Ladrillo de barro",2,0.11
1012,"San Gabriel",1849,"Torta de cemento",966,52.24
1012,"San Gabriel",1849,"Parqué o vinil",7,0.38
1012,"San Gabriel",1849,"Madera",0,0
1012,"San Gabriel",1849,"Tierra",150,8.11
1012,"San Gabriel",1849,"Otro",1,0.05
1013,"Chicacao",13134,"Ladrillo cerámico",1074,8.18
1013,"Chicacao",13134,"Ladrillo de cemento",563,4.29
1013,"Chicacao",13134,"Ladrillo de barro",31,0.24
1013,"Chicacao",13134,"Torta de cemento",5666,43.14
1013,"Chicacao",13134,"Parqué o vinil",15,0.11
1013,"Chicacao",13134,"Madera",69,0.53
1013,"Chicacao",13134,"Tierra",3964,30.18
1013,"Chicacao",13134,"Otro",8,0.06
1014,"Patulul",10205,"Ladrillo cerámico",909,8.91
1014,"Patulul",10205,"Ladrillo de cemento",888,8.7
1014,"Patulul",10205,"Ladrillo de barro",52,0.51
1014,"Patulul",10205,"Torta de cemento",5047,49.46
1014,"Patulul",10205,"Parqué o vinil",11,0.11
1014,"Patulul",10205,"Madera",36,0.35
1014,"Patulul",10205,"Tierra",1816,17.8
1014,"Patulul",10205,"Otro",24,0.24
1015,"Santa Bárbara",6189,"Ladrillo cerámico",306,4.94
1015,"Santa Bárbara",6189,"Ladrillo de cemento",281,4.54
1015,"Santa Bárbara",6189,"Ladrillo de barro",13,0.21
1015,"Santa Bárbara",6189,"Torta de cemento",3116,50.35
1015,"Santa Bárbara",6189,"Parqué o vinil",5,0.08
1015,"Santa Bárbara",6189,"Madera",17,0.27
1015,"Santa Bárbara",6189,"Tierra",1759,28.42
1015,"Santa Bárbara",6189,"Otro",6,0.1
1016,"San Juan Bautista",1918,"Ladrillo cerámico",130,6.78
1016,"San Juan Bautista",1918,"Ladrillo de cemento",30,1.56
1016,"San Juan Bautista",1918,"Ladrillo de barro",3,0.16
1016,"San Juan Bautista",1918,"Torta de cemento",1003,52.29
1016,"San Juan Bautista",1918,"Parqué o vinil",0,0
1016,"San Juan Bautista",1918,"Madera",4,0.21
1016,"San Juan Bautista",1918,"Tierra",517,26.96
1016,"San Juan Bautista",1918,"Otro",0,0
1017,"Santo Tomas la Unión",2886,"Ladrillo cerámico",764,26.47
1017,"Santo Tomas la Unión",2886,"Ladrillo de cemento",212,7.35
1017,"Santo Tomas la Unión",2886,"Ladrillo de barro",1,0.03
1017,"Santo Tomas la Unión",2886,"Torta de cemento",1103,38.22
1017,"Santo Tomas la Unión",2886,"Parqué o vinil",1,0.03
1017,"Santo Tomas la Unión",2886,"Madera",6,0.21
1017,"Santo Tomas la Unión",2886,"Tierra",313,10.85
1017,"Santo Tomas la Unión",2886,"Otro",1,0.03
1018,"Zunilito",1804,"Ladrillo cerámico",308,17.07
1018,"Zunilito",1804,"Ladrillo de cemento",14,0.78
1018,"Zunilito",1804,"Ladrillo de barro",3,0.17
1018,"Zunilito",1804,"Torta de cemento",1229,68.13
1018,"Zunilito",1804,"Parqué o vinil",1,0.06
1018,"Zunilito",1804,"Madera",2,0.11
1018,"Zunilito",1804,"Tierra",75,4.16
1018,"Zunilito",1804,"Otro",1,0.06
1019,"Pueblo Nuevo",2742,"Ladrillo cerámico",513,18.71
1019,"Pueblo Nuevo",2742,"Ladrillo de cemento",140,5.11
1019,"Pueblo Nuevo",2742,"Ladrillo de barro",3,0.11
1019,"Pueblo Nuevo",2742,"Torta de cemento",1264,46.1
1019,"Pueblo Nuevo",2742,"Parqué o vinil",3,0.11
1019,"Pueblo Nuevo",2742,"Madera",9,0.33
1019,"Pueblo Nuevo",2742,"Tierra",483,17.61
1019,"Pueblo Nuevo",2742,"Otro",4,0.15
1020,"Río Bravo",7314,"Ladrillo cerámico",441,6.03
1020,"Río Bravo",7314,"Ladrillo de cemento",345,4.72
1020,"Río Bravo",7314,"Ladrillo de barro",7,0.1
1020,"Río Bravo",7314,"Torta de cemento",3930,53.73
1020,"Río Bravo",7314,"Parqué o vinil",39,0.53
1020,"Río Bravo",7314,"Madera",23,0.31
1020,"Río Bravo",7314,"Tierra",1512,20.67
1020,"Río Bravo",7314,"Otro",2,0.03
1021,"San José La Máquina",6308,"Ladrillo cerámico",710,11.26
1021,"San José La Máquina",6308,"Ladrillo de cemento",147,2.33
1021,"San José La Máquina",6308,"Ladrillo de barro",9,0.14
1021,"San José La Máquina",6308,"Torta de cemento",2364,37.48
1021,"San José La Máquina",6308,"Parqué o vinil",3,0.05
1021,"San José La Máquina",6308,"Madera",47,0.75
1021,"San José La Máquina",6308,"Tierra",1894,30.03
1021,"San José La Máquina",6308,"Otro",7,0.11
1101,"Retalhuleu",25970,"Ladrillo cerámico",5302,20.42
1101,"Retalhuleu",25970,"Ladrillo de cemento",1437,5.53
1101,"Retalhuleu",25970,"Ladrillo de barro",55,0.21
1101,"Retalhuleu",25970,"Torta de cemento",9604,36.98
1101,"Retalhuleu",25970,"Parqué o vinil",36,0.14
1101,"Retalhuleu",25970,"Madera",58,0.22
1101,"Retalhuleu",25970,"Tierra",4342,16.72
1101,"Retalhuleu",25970,"Otro",135,0.52
1102,"San Sebastián",7484,"Ladrillo cerámico",1121,14.98
1102,"San Sebastián",7484,"Ladrillo de cemento",186,2.49
1102,"San Sebastián",7484,"Ladrillo de barro",12,0.16
1102,"San Sebastián",7484,"Torta de cemento",4250,56.79
1102,"San Sebastián",7484,"Parqué o vinil",14,0.19
1102,"San Sebastián",7484,"Madera",3,0.04
1102,"San Sebastián",7484,"Tierra",772,10.32
1102,"San Sebastián",7484,"Otro",2,0.03
1103,"Santa Cruz Muluá",3441,"Ladrillo cerámico",449,13.05
1103,"Santa Cruz Muluá",3441,"Ladrillo de cemento",60,1.74
1103,"Santa Cruz Muluá",3441,"Ladrillo de barro",7,0.2
1103,"Santa Cruz Muluá",3441,"Torta de cemento",1767,51.35
1103,"Santa Cruz Muluá",3441,"Parqué o vinil",14,0.41
1103,"Santa Cruz Muluá",3441,"Madera",17,0.49
1103,"Santa Cruz Muluá",3441,"Tierra",658,19.12
1103,"Santa Cruz Muluá",3441,"Otro",3,0.09
1104,"San Martín Zapotitlán",3057,"Ladrillo cerámico",556,18.19
1104,"San Martín Zapotitlán",3057,"Ladrillo de cemento",39,1.28
1104,"San Martín Zapotitlán",3057,"Ladrillo de barro",5,0.16
1104,"San Martín Zapotitlán",3057,"Torta de cemento",1613,52.76
1104,"San Martín Zapotitlán",3057,"Parqué o vinil",2,0.07
1104,"San Martín Zapotitlán",3057,"Madera",7,0.23
1104,"San Martín Zapotitlán",3057,"Tierra",397,12.99
1104,"San Martín Zapotitlán",3057,"Otro",6,0.2
1105,"San Felipe",6454,"Ladrillo cerámico",1390,21.54
1105,"San Felipe",6454,"Ladrillo de cemento",276,4.28
1105,"San Felipe",6454,"Ladrillo de barro",7,0.11
1105,"San Felipe",6454,"Torta de cemento",2805,43.46
1105,"San Felipe",6454,"Parqué o vinil",3,0.05
1105,"San Felipe",6454,"Madera",9,0.14
1105,"San Felipe",6454,"Tierra",682,10.57
1105,"San Felipe",6454,"Otro",6,0.09
1106,"San Andrés Villa Seca",12047,"Ladrillo cerámico",1120,9.3
1106,"San Andrés Villa Seca",12047,"Ladrillo de cemento",538,4.47
1106,"San Andrés Villa Seca",12047,"Ladrillo de barro",10,0.08
1106,"San Andrés Villa Seca",12047,"Torta de cemento",4627,38.41
1106,"San Andrés Villa Seca",12047,"Parqué o vinil",8,0.07
1106,"San Andrés Villa Seca",12047,"Madera",62,0.51
1106,"San Andrés Villa Seca",12047,"Tierra",3851,31.97
1106,"San Andrés Villa Seca",12047,"Otro",83,0.69
1107,"Champerico",10458,"Ladrillo cerámico",927,8.86
1107,"Champerico",10458,"Ladrillo de cemento",485,4.64
1107,"Champerico",10458,"Ladrillo de barro",13,0.12
1107,"Champerico",10458,"Torta de cemento",3753,35.89
1107,"Champerico",10458,"Parqué o vinil",7,0.07
1107,"Champerico",10458,"Madera",22,0.21
1107,"Champerico",10458,"Tierra",2307,22.06
1107,"Champerico",10458,"Otro",63,0.6
1108,"Nuevo San Carlos",9665,"Ladrillo cerámico",1446,14.96
1108,"Nuevo San Carlos",9665,"Ladrillo de cemento",390,4.04
1108,"Nuevo San Carlos",9665,"Ladrillo de barro",12,0.12
1108,"Nuevo San Carlos",9665,"Torta de cemento",3640,37.66
1108,"Nuevo San Carlos",9665,"Parqué o vinil",9,0.09
1108,"Nuevo San Carlos",9665,"Madera",44,0.46
1108,"Nuevo San Carlos",9665,"Tierra",2717,28.11
1108,"Nuevo San Carlos",9665,"Otro",3,0.03
1109,"El Asintal",9293,"Ladrillo cerámico",1576,16.96
1109,"El Asintal",9293,"Ladrillo de cemento",532,5.72
1109,"El Asintal",9293,"Ladrillo de barro",4,0.04
1109,"El Asintal",9293,"Torta de cemento",2603,28.01
1109,"El Asintal",9293,"Parqué o vinil",9,0.1
1109,"El Asintal",9293,"Madera",71,0.76
1109,"El Asintal",9293,"Tierra",3013,32.42
1109,"El Asintal",9293,"Otro",48,0.52
1201,"San Marcos",12947,"Ladrillo cerámico",4522,34.93
1201,"San Marcos",12947,"Ladrillo de cemento",1112,8.59
1201,"San Marcos",12947,"Ladrillo de barro",30,0.23
1201,"San Marcos",12947,"Torta de cemento",3714,28.69
1201,"San Marcos",12947,"Parqué o vinil",16,0.12
1201,"San Marcos",12947,"Madera",29,0.22
1201,"San Marcos",12947,"Tierra",242,1.87
1201,"San Marcos",12947,"Otro",100,0.77
1202,"San Pedro Sacatepéquez",22056,"Ladrillo cerámico",7875,35.7
1202,"San Pedro Sacatepéquez",22056,"Ladrillo de cemento",1977,8.96
1202,"San Pedro Sacatepéquez",22056,"Ladrillo de barro",57,0.26
1202,"San Pedro Sacatepéquez",22056,"Torta de cemento",6541,29.66
1202,"San Pedro Sacatepéquez",22056,"Parqué o vinil",32,0.15
1202,"San Pedro Sacatepéquez",22056,"Madera",35,0.16
1202,"San Pedro Sacatepéquez",22056,"Tierra",822,3.73
1202,"San Pedro Sacatepéquez",22056,"Otro",43,0.19
1203,"San Antonio Sacatepéquez",5368,"Ladrillo cerámico",1143,21.29
1203,"San Antonio Sacatepéquez",5368,"Ladrillo de cemento",103,1.92
1203,"San Antonio Sacatepéquez",5368,"Ladrillo de barro",6,0.11
1203,"San Antonio Sacatepéquez",5368,"Torta de cemento",2345,43.68
1203,"San Antonio Sacatepéquez",5368,"Parqué o vinil",17,0.32
1203,"San Antonio Sacatepéquez",5368,"Madera",9,0.17
1203,"San Antonio Sacatepéquez",5368,"Tierra",400,7.45
1203,"San Antonio Sacatepéquez",5368,"Otro",3,0.06
1204,"Comitancillo",14228,"Ladrillo cerámico",787,5.53
1204,"Comitancillo",14228,"Ladrillo de cemento",331,2.33
1204,"Comitancillo",14228,"Ladrillo de barro",15,0.11
1204,"Comitancillo",14228,"Torta de cemento",1598,11.23
1204,"Comitancillo",14228,"Parqué o vinil",44,0.31
1204,"Comitancillo",14228,"Madera",127,0.89
1204,"Comitancillo",14228,"Tierra",7191,50.54
1204,"Comitancillo",14228,"Otro",16,0.11
1205,"San Miguel Ixtahuacán",12810,"Ladrillo cerámico",761,5.94
1205,"San Miguel Ixtahuacán",12810,"Ladrillo de cemento",278,2.17
1205,"San Miguel Ixtahuacán",12810,"Ladrillo de barro",7,0.05
1205,"San Miguel Ixtahuacán",12810,"Torta de cemento",2206,17.22
1205,"San Miguel Ixtahuacán",12810,"Parqué o vinil",7,0.05
1205,"San Miguel Ixtahuacán",12810,"Madera",94,0.73
1205,"San Miguel Ixtahuacán",12810,"Tierra",4724,36.88
1205,"San Miguel Ixtahuacán",12810,"Otro",5,0.04
1206,"Concepción Tutuapa",19722,"Ladrillo cerámico",709,3.59
1206,"Concepción Tutuapa",19722,"Ladrillo de cemento",187,0.95
1206,"Concepción Tutuapa",19722,"Ladrillo de barro",10,0.05
1206,"Concepción Tutuapa",19722,"Torta de cemento",2617,13.27
1206,"Concepción Tutuapa",19722,"Parqué o vinil",5,0.03
1206,"Concepción Tutuapa",19722,"Madera",167,0.85
1206,"Concepción Tutuapa",19722,"Tierra",8250,41.83
1206,"Concepción Tutuapa",19722,"Otro",21,0.11
1207,"Tacaná",15363,"Ladrillo cerámico",1380,8.98
1207,"Tacaná",15363,"Ladrillo de cemento",533,3.47
1207,"Tacaná",15363,"Ladrillo de barro",39,0.25
